link,title
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400163/26/9f399b8a-3e41-cebb-41b1-05f34439faab_1280x720.mp4,Griffin Bad Pass Turnover (P2.T2)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400163/38/0d2274b1-cfe6-4096-7488-3bb719b0c1e5_1280x720.mp4,Paul Bad Pass Turnover (P1.T3)#@#Green STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400163/62/c3d4f0a0-49ce-8be6-a2df-a4a4638c61c9_1280x720.mp4,Paul Bad Pass Turnover (P2.T4)#@#Leonard STEAL (2 STL)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400163/149/5601b2fa-6379-2098-b48a-e94061b08a42_1280x720.mp4,Paul Foul Turnover (P3.T5)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400163/207/9f50fcba-4ab0-41a4-a13e-1157c6fbdec7_1280x720.mp4,Paul Poss Lost Ball Turnover (P4.T6)#@#Green STEAL (2 STL)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400163/212/5a1865d8-8aa5-2fb7-edd0-e5902ab1eac5_1280x720.mp4,Redick Bad Pass Turnover (P1.T7)#@#Leonard STEAL (3 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/22/b52e256b-f13c-e4d0-71ee-8824bf654720_1280x720.mp4,Ellis Bad Pass Turnover (P1.T1)#@#Ariza STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/24/8ad2a920-688b-8cd1-4b74-66c42fa9dd6b_1280x720.mp4,Ellis Out of Bounds Lost Ball Turnover (P2.T2)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/28/f333f91d-f421-7d05-e7cb-6d28bdd00e5f_1280x720.mp4,Nowitzki Bad Pass Turnover (P1.T3)#@#Terry STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/80/6881afcf-d5c7-0408-f537-4978c4b09858_1280x720.mp4,Harris Out of Bounds Lost Ball Turnover (P1.T4)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/108/a886585b-441c-4bb4-2b8f-3773ed50f2c9_1280x720.mp4,Nowitzki Lost Ball Turnover (P2.T5)#@#Smith STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/145/1b16a6f3-f1bd-c798-2d6c-21a39b7572ea_1280x720.mp4,Stoudemire Traveling Turnover (P1.T6)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/160/89d3a699-f2ef-668f-4836-cf1c47819b34_1280x720.mp4,Harris Bad Pass Turnover (P2.T7)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/268/fee51eb2-fc76-d4a0-bb18-cc30cbdca37a_1280x720.mp4,Nowitzki Bad Pass Turnover (P3.T8)#@#Ariza STEAL (2 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/290/9a77feaf-8fbc-7f76-f964-de45593e07f0_1280x720.mp4,Chandler Lost Ball Turnover (P1.T9)#@#Harden STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/319/aeade4fb-5c63-5743-4e45-b435b55b091e_1280x720.mp4,Chandler 3 Second Violation Turnover (P2.T10)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/344/76d2c265-0947-f25a-6911-585a7666b476_1280x720.mp4,Nowitzki Bad Pass Turnover (P4.T11)#@#Jones STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/351/1aff8693-b19e-ad1b-ed8a-53139f5ef4a5_1280x720.mp4,Rondo Bad Pass Turnover (P1.T12)#@#Howard STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/381/44119853-c340-8153-73d2-84dacf4819bf_1280x720.mp4,Nowitzki Bad Pass Turnover (P5.T13)#@#Terry STEAL (2 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/415/c5edfb63-7381-982b-e616-961f19c936a1_1280x720.mp4,Barea Bad Pass Turnover (P1.T14)#@#Prigioni STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/433/026b0758-5581-bd9d-bacb-633258504760_1280x720.mp4,Parsons Lost Ball Turnover (P1.T15)#@#Prigioni STEAL (2 STL)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/565/b02bd937-0220-8108-22ab-fdf4dd2912bd_1280x720.mp4,Nowitzki Bad Pass Turnover (P6.T16)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/586/ccb9a9da-589b-7840-5204-0f79b4753bac_1280x720.mp4,Ellis Bad Pass Turnover (P3.T17)#@#Ariza STEAL (3 STL)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/14/726d555d-cbc5-69c0-6b04-a0b0722101ea_1280x720.mp4,Ellis Bad Pass Turnover (P1.T2)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/22/84b2f409-615c-cb92-4465-6165f12b75c9_1280x720.mp4,Rondo Bad Pass Turnover (P1.T3)#@#Jones STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/59/9a49b606-1d2b-dbdc-23ad-6908c53c8e1a_1280x720.mp4,Barea Bad Pass Turnover (P1.T5)#@#Terry STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/89/72ce9e33-c0f6-c3ce-c58e-5e1de7036546_1280x720.mp4,Stoudemire Traveling Turnover (P1.T6)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/217/b3fc353d-c2b6-4822-7fd3-831af8731c71_1280x720.mp4,Barea Bad Pass Turnover (P2.T7)#@#Harden STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/390/b8150944-fa66-5e29-805a-8218392e1e86_1280x720.mp4,Barea Bad Pass Turnover (P3.T8)#@#Smith STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/439/c0f9778a-030d-c357-40ca-9079041a5b50_1280x720.mp4,Barea Lost Ball Turnover (P4.T9)#@#Brewer STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400152/550/b8435a56-8e39-c831-9657-4c8098c5f360_1280x720.mp4,Chandler Foul Turnover (P1.T10)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400153/24/45e5976f-3caf-e44e-1b4f-9cad9dea91fc_1280x720.mp4,Chandler Step Out of Bounds Turnover (P1.T1)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400153/26/d34a5bb6-f83b-eb87-9ed9-3ebb1d3d3b9b_1280x720.mp4,Nowitzki Bad Pass Turnover (P1.T2)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400153/38/129b3045-63e6-7213-6a8f-66ff4fda2dd8_1280x720.mp4,Jefferson Foul Turnover (P1.T3)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400153/131/2556ec3e-5e7f-5149-d6f0-3fffc18e3e0a_1280x720.mp4,Harris Lost Ball Turnover (P1.T4)#@#Harden STEAL (1 STL)
https://videos.nba.com/nba/pbp/media/2015/04/24/0041400153/182/0df139c4-3e81-1acf-c639-38b4b6877ea0_1280x720.mp4,Barea Bad Pass Turnover (P1.T5)
