link,title
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/254/8a432449-b06f-4b95-af14-54ac70d767ac_1280x720.mp4,MISS Thompson 12' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/275/b1dc0dce-7e45-ec46-e722-3a67905aaca4_1280x720.mp4,MISS Thompson 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/283/1cc69f6b-8720-af09-d380-53d281090b77_1280x720.mp4,MISS Green 16' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/305/eccba485-7413-ffe5-b09c-e3f0df885df3_1280x720.mp4,MISS Curry 9' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/306/7c3011d1-57e7-a005-6144-8844b03d1d77_1280x720.mp4,MISS Speights 2' Running Tip Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/330/493daf89-2282-fadc-b6af-503b4ebe0b98_1280x720.mp4,MISS Speights 5' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/341/057e4d6f-b4c9-8f32-5f06-cc884fdaa061_1280x720.mp4,MISS Thompson 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/349/87792ada-a786-e8dd-7358-b54878e23f7e_1280x720.mp4,MISS Curry 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/352/0a5021f5-c329-f1ce-e942-11360cce0c34_1280x720.mp4,MISS Barnes 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/368/e4fb041d-a510-236b-e563-1ad6945526ee_1280x720.mp4,MISS Barnes 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/378/0a079c78-eae8-0a32-19d3-0500a210aa10_1280x720.mp4,MISS Curry 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/380/79209dea-e58b-dbe7-bcb0-e6e6f10b8fc5_1280x720.mp4,MISS Iguodala 18' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/413/fa4753e5-8acb-2843-2162-d4aba8f19fd2_1280x720.mp4,MISS Barnes 3' Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/454/0bbefdcf-d2f2-107e-98b9-b8d72dc9621c_1280x720.mp4,MISS Curry 3' Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/492/12bf6f81-8ba5-541c-e870-bcb4139bcffa_1280x720.mp4,MISS Curry 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/515/30c33455-f6d7-9555-ee25-d0ac03866ca9_1280x720.mp4,MISS Speights 7' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/534/c16493e4-5c93-489b-9c8e-2bdda53727c1_1280x720.mp4,MISS Speights 15' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/543/1eb99ea5-5ab0-3dc1-be80-de6eae175ae2_1280x720.mp4,MISS Iguodala 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/551/e83b4338-25fa-f7f8-cb3f-9ff78d37a40e_1280x720.mp4,MISS Thompson 3' Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/557/4a9ea45d-9ea3-6e5b-12d1-451df860e567_1280x720.mp4,MISS Thompson 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/592/4728a71a-678c-4792-3d91-949fc1116dac_1280x720.mp4,MISS Iguodala 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/602/ede2c8cc-31b3-14d2-af85-106f9df14942_1280x720.mp4,MISS Thompson 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400014/615/3e33a682-9907-6b3a-9bdd-7b911ea7a7f2_1280x720.mp4,MISS Curry 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/4/40347218-8d95-7be2-fecf-1cfdc0b0df81_1280x720.mp4,MISS Thompson 4' Running Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/8/ceefed48-2049-b8c4-992f-02a3c6becb30_1280x720.mp4,MISS Curry 4' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/25/fba77df8-7230-3d06-c2d2-89f69975066e_1280x720.mp4,MISS Bogut 8' Turnaround Hook Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/47/7d5f8e1d-9680-594b-6757-befbda11cc06_1280x720.mp4,MISS Curry 25' 3PT Step Back Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/52/0722e1e9-f53b-6688-66aa-082e658b8431_1280x720.mp4,MISS Barbosa 18' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/74/09680b6b-d31e-ca54-dd5a-84191df01df3_1280x720.mp4,MISS Green 10' Floating Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/82/7f4f87cc-0be2-3946-e979-ff90dde6110b_1280x720.mp4,MISS Green 10' Running Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/90/d74e587a-aa6b-e7f2-ffef-8470cf8a654a_1280x720.mp4,MISS Iguodala 17' Fadeaway Jumper
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/94/32b352a3-709a-3e61-03b4-0696020f96da_1280x720.mp4,MISS Curry 27' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/106/5eebb332-158f-ac9a-fab0-163443ede08d_1280x720.mp4,MISS Barbosa 17' Pullup Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400038/118/57082c25-a642-3f9d-dc2e-893d2056e014_1280x720.mp4,MISS Iguodala 27' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/8/88728155-20b6-2122-0eab-fd4a8d18d17c_1280x720.mp4,MISS Millsap 6' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/14/f23e4104-dbfa-6ed9-1538-4b0450492415_1280x720.mp4,MISS Horford 18' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/17/bb0dac62-2b93-2b78-3353-1f40c65ca8d9_1280x720.mp4,MISS Horford 11' Turnaround Fadeaway Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/26/80091dcc-57dc-46aa-74a6-df504717435c_1280x720.mp4,MISS Horford 15' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/40/8230d2ff-7f6b-36ae-fafc-cf0af23a786b_1280x720.mp4,MISS Millsap 18' Pullup Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/44/8f173c6d-8383-8110-8926-4fa8099a8078_1280x720.mp4,MISS Carroll 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/59/120fff82-48df-995a-986a-3af35cff5bae_1280x720.mp4,MISS Teague 3' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/110/2cdeefe5-9ac3-e349-0b75-cd544c2d6eb0_1280x720.mp4,MISS Mack 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/116/c0da6caa-45d9-01c7-db99-534a5eabe31b_1280x720.mp4,MISS Sefolosha 7' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/121/76022791-43fe-af97-8c60-917859a52fb2_1280x720.mp4,MISS Bazemore 3' Driving Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/151/2b2e6ff6-60f7-d113-3eb7-df984b55f0fa_1280x720.mp4,MISS Scott 10' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/179/e13001b8-bb05-0e03-0dc3-1e0a081cc76b_1280x720.mp4,MISS Sefolosha 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/183/c22ba81f-c2ff-684f-e452-5fcb93956b80_1280x720.mp4,MISS Scott 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/192/05fbb1db-4144-e8c5-c60b-5ca84310f582_1280x720.mp4,MISS Millsap 10' Floating Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/257/cae14849-64e4-8805-a5fa-164cc668bc68_1280x720.mp4,MISS Korver 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/268/37294998-10ec-0b52-0557-ce445ed0c01d_1280x720.mp4,MISS Millsap 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/270/8b0ba3f8-6c9d-786c-43ad-8b4dc4092b0e_1280x720.mp4,MISS Horford 2' Jump Hook Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/296/18d98b53-6f70-9e44-1b53-48bb55ade286_1280x720.mp4,MISS Horford 12' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/305/7070f424-23bb-19c6-01d9-d16304d88b74_1280x720.mp4,MISS Korver 19' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/312/7260af48-0866-98e7-eac3-8e18ff704a36_1280x720.mp4,MISS Millsap 4' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/321/ce0c1534-13ad-a4fc-57d1-ce3c637078dd_1280x720.mp4,MISS Horford 2' Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/329/4710e43f-806e-2ae1-ee64-7c373a670bb8_1280x720.mp4,MISS Millsap 1' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/337/4cd41e72-889d-13cc-bcb0-73dd94cb9df5_1280x720.mp4,MISS Horford 5' Jump Hook Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/341/9af34822-b2d5-fecd-6500-42161fc34c8b_1280x720.mp4,MISS Teague 3' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/355/461b5a10-a113-a16a-acac-abba2acdade5_1280x720.mp4,MISS Millsap 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/378/e46bd506-2cee-4afe-a052-877fc623691e_1280x720.mp4,MISS Mack 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/381/cca84c5a-771a-774b-901c-25e087ef32e3_1280x720.mp4,MISS Mack 4' Driving Hook Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/411/43305657-cc8e-4a5b-c52b-e8971f1749c6_1280x720.mp4,MISS Mack 3' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/433/fdbf31fc-3ec6-21f7-b4d7-5722c3159c50_1280x720.mp4,MISS Horford 7' Turnaround Bank Hook Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/485/87adfdae-966e-6e3b-ec7e-4f29d8686111_1280x720.mp4,MISS Scott 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/10/29/0021400008/569/64142123-0056-0183-e0a1-f5b7a2566f81_1280x720.mp4,MISS Korver 22' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/11/567886e9-ae8d-6639-2c8a-561d6b5fe6b8_1280x720.mp4,MISS Teague 3' Running Layup
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/28/8098075f-65e7-8c28-8487-f3088199c3b1_1280x720.mp4,MISS Carroll 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/53/071424d2-0c14-38cf-32f7-f992fd55cc97_1280x720.mp4,MISS Teague 2' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/57/b6329b0e-dd51-d5ac-4ffe-a1c76fab1350_1280x720.mp4,MISS Millsap 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/81/ad023eb6-b94e-357e-1e88-cf6b39b024be_1280x720.mp4,MISS Sefolosha 6' Running Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/90/3dbdddcd-b4a0-39d6-9374-4d1cc3b7f4e7_1280x720.mp4,MISS Sefolosha 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/95/7d2b18a3-e1f7-0cb5-311f-7be968431370_1280x720.mp4,MISS Mack 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/130/f0f7fd57-caf3-1d08-af4f-2db116f213a5_1280x720.mp4,MISS Sefolosha 3' Layup
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/163/134227cb-a478-1453-e58c-fe54b9a464c1_1280x720.mp4,MISS Carroll 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/169/95460f63-7082-89d3-c995-184306560f1b_1280x720.mp4,MISS Korver 17' Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/174/075b5f22-ade0-0cdb-2d89-dbfa4980a2a0_1280x720.mp4,MISS Teague 3' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/209/ffd7d6e4-3c34-6b58-5525-4a6899d7d657_1280x720.mp4,MISS Antic 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/212/4b05f064-8dac-09af-7ed2-292f05b2384b_1280x720.mp4,MISS Teague 2' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/232/0762623a-bf65-b006-4fa6-5cd8126e6ce9_1280x720.mp4,MISS Horford 13' Turnaround Fadeaway Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/254/5cadfc02-0fda-734b-35d4-35bd0135da31_1280x720.mp4,MISS Teague 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/255/94bbfb1c-90d3-d373-3f94-cc2e3f56a461_1280x720.mp4,MISS Bazemore 1' Putback Layup
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/303/62c19afb-dbdd-ccda-c948-8ec3e73002d4_1280x720.mp4,MISS Korver 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/311/58b17b41-8a08-f8f6-bf03-1a67fdcb74a1_1280x720.mp4,MISS Teague 1' Driving Layup
https://videos.nba.com/nba/pbp/media/2014/11/01/0021400032/319/2b138412-8e75-3681-a01e-08a470e88745_1280x720.mp4,MISS Millsap 12' Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/7/4032dafa-3659-7d28-659a-256e8fdd5446_1280x720.mp4,MISS Lopez 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/31/97032311-1ddc-e261-023c-b1e986b8b14f_1280x720.mp4,MISS Allen 13' Fadeaway Jumper
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/54/c9b24038-3687-e688-32b2-ba8ad6b0683e_1280x720.mp4,MISS Lopez 27' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/66/52e800f6-901e-d48c-9702-f6504d8ba544_1280x720.mp4,MISS Allen 6' Driving Finger Roll Layup
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/114/54901655-415e-202a-cdd0-9737cc8b7d58_1280x720.mp4,MISS Portis 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/122/88833bb7-11d9-c6ce-1218-978cc60ded4b_1280x720.mp4,MISS Ibaka 27' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/129/5b207df7-6e3d-4db2-27c2-83f26e954241_1280x720.mp4,MISS Nwora 25' 3PT Step Back Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/136/283418fe-0aa1-55f7-c989-203ee8ebb8fb_1280x720.mp4,MISS Matthews 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/160/ce9fadac-ed61-8e4a-c450-be8b1abb029e_1280x720.mp4,MISS Holiday 16' Fadeaway Jumper
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/182/8a3e42f8-d741-1b98-d47f-2d6a8dd1b429_1280x720.mp4,MISS Holiday 26' 3PT Step Back Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/188/8c869b79-2612-fcdc-349a-aef82974810a_1280x720.mp4,MISS Portis 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/214/fab4b333-439a-8378-aac0-34b82820ce70_1280x720.mp4,MISS Holiday 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/232/00618f61-84c7-0ff4-370a-1a0bd3acdf50_1280x720.mp4,MISS Portis 13' Turnaround Fadeaway Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/235/0ab5743e-ee0f-12e1-4670-8b1835cb0707_1280x720.mp4,MISS Holiday 26' 3PT Step Back Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/239/be34df2d-adf2-b9b6-f797-d8ca8864ed32_1280x720.mp4,MISS Holiday 9' Fadeaway Jumper
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/248/2a5e5da1-892a-51b3-a47e-75db69ed2e2c_1280x720.mp4,MISS Lopez 28' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/268/65c19f5c-e1c9-1edb-dae1-1cfedd0db3d1_1280x720.mp4,MISS G. Antetokounmpo 14' Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/271/15b6310e-4f1c-f2fa-bc8a-3e0ee6f6ddf0_1280x720.mp4,MISS Matthews 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/321/fc7f46bd-5c6c-5a61-525c-e0df1810fa54_1280x720.mp4,MISS Holiday 4' Jump Bank Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/324/e229b5b7-79c7-c76c-44b1-1e93c45df1e8_1280x720.mp4,MISS Lopez 28' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/326/bc1b4eae-ce36-46e4-e800-c38b12b44232_1280x720.mp4,MISS Holiday 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/339/851e7cc2-0ba1-bb75-8703-ee052c7974c5_1280x720.mp4,MISS Lopez 20' Floating Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/350/c3337ea6-8e26-e04c-a8b8-a30ff55f7133_1280x720.mp4,MISS Allen 26' 3PT Pullup Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/372/ccbc6562-56a7-1d4b-8f76-edf44a9d7a42_1280x720.mp4,MISS Allen 28' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/381/f2eeba3f-99e2-1607-e480-c3191a51d57a_1280x720.mp4,MISS Holiday 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/394/aa8ff576-b15f-69d0-2ecc-9906e55a4686_1280x720.mp4,MISS Allen 29' 3PT Pullup Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/398/3a85caa0-0f26-521d-1189-fba98d471dc8_1280x720.mp4,MISS Holiday 1' Driving Layup
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/417/6f9827f3-74e6-cb00-0fa8-978b70cf5566_1280x720.mp4,MISS Portis 3' Driving Layup
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/419/e8b5ebd8-0dbf-5cc6-7d83-69428e31da17_1280x720.mp4,MISS Nwora 8' Fadeaway Jumper
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/432/cfbf5cd2-be5e-8898-61a0-8513062e9e53_1280x720.mp4,MISS Portis 27' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/436/75d6c16e-7706-0f1b-d273-f31f80a152c3_1280x720.mp4,MISS G. Antetokounmpo 27' 3PT Pullup Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/466/c76f9e1d-4b6e-2c33-2ba2-9f639fdaa896_1280x720.mp4,MISS G. Antetokounmpo 16' Turnaround Fadeaway Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/493/31806472-4160-b35f-bc80-2dcd6779a96f_1280x720.mp4,MISS G. Antetokounmpo 28' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/496/a44c5123-e567-6466-4134-b2fc8902c145_1280x720.mp4,MISS G. Antetokounmpo 16' Fadeaway Jumper
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/541/2cb06f23-32a5-bc8a-d26b-946137701870_1280x720.mp4,MISS G. Antetokounmpo 2' Running Layup
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/552/b694432b-296e-4606-90d2-0460e04626f0_1280x720.mp4,MISS Holiday 26' 3PT Step Back Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/557/5890ec2b-e743-5775-9098-e3ab44e07d62_1280x720.mp4,MISS Carter 24' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/572/b9c96f43-6cf8-3237-aa8b-69bd0564c897_1280x720.mp4,MISS Lopez 28' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/579/73c95da7-600c-26b8-a567-3e0b9ef8f5b9_1280x720.mp4,MISS Lopez 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/591/72e3bc47-98d3-8468-b0a0-f1e773c55928_1280x720.mp4,MISS Allen 3' Driving Layup
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/593/8bbdf80b-c178-404b-5bec-faef517df0fc_1280x720.mp4,MISS Allen 27' 3PT Pullup Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/599/68da8d5a-f17c-f485-b08d-78447626106f_1280x720.mp4,MISS Lopez 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/20/0022200015/636/5dd95c62-f200-6a8c-e183-cc9c627f4496_1280x720.mp4,MISS Lopez 22' Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/22/0022200033/7/21180970-c95e-7abf-41c3-45db3c9bb16b_1280x720.mp4,MISS Allen 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/22/0022200033/14/6f5464a5-3a9d-c2c5-cbc0-4736ba03d95c_1280x720.mp4,MISS Carter 3PT Running Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/22/0022200033/40/4ba2feb8-95f6-d10b-370b-45dc5b1b35d3_1280x720.mp4,MISS Carter 26' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2022/10/22/0022200033/60/b12c8d5c-6b7c-373f-0bb3-017dd9603426_1280x720.mp4,MISS Allen 5' Driving Hook Shot
https://videos.nba.com/nba/pbp/media/2022/10/22/0022200033/121/371468fb-23a7-677a-be2d-52481087d26f_1280x720.mp4,MISS Holiday 7' Driving Hook Shot
https://videos.nba.com/nba/pbp/media/2022/10/22/0022200033/154/40f67ffa-0e68-99f1-da36-7fc212ef9ad4_1280x720.mp4,MISS Nwora 20' Step Back Jump Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/15/f2f7f354-b5d0-8191-16af-3c8b097191b6_1280x720.mp4,MISS Bledsoe 8' Driving Floating Jump Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/17/174ac77d-140e-4c6a-7d4d-9ad8c46e770f_1280x720.mp4,MISS Chandler 1' Tip Layup Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/28/b31bd782-dd1c-38c1-c24a-c9e478584196_1280x720.mp4,MISS Bledsoe 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/44/3fc5d443-c1e1-b0f8-5562-022f3acfc827_1280x720.mp4,MISS Bledsoe 8' Driving Floating Jump Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/52/55e91625-a42a-9155-2131-fea40616d541_1280x720.mp4,MISS Booker 25' 3PT Jump Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/63/6f84000c-9f2b-3f41-365d-679b9c2b9b25_1280x720.mp4,MISS Booker 11' Pullup Jump Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/71/16250841-38f4-40b3-35d9-338c0f2512e5_1280x720.mp4,MISS Chandler 2' Cutting Layup Shot
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/79/e9fd50bb-8a65-5485-e686-3ee98f522c1b_1280x720.mp4,MISS Warren 2' Driving Layup
https://videos.nba.com/nba/pbp/media/2017/10/18/0021700012/84/8b3ca069-26f4-e1cc-9a47-3c937b664772_1280x720.mp4,MISS Jackson 10' Jump Shot
