link,title
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/232/55c098e5-c436-fa75-6ad4-71392772132f_1280x720.mp4,Capela Bad Pass Turnover (P1.T10)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400101/16/3c66f76c-0495-ab09-59f3-c47b9af86746_1280x720.mp4,Teague Out of Bounds Lost Ball Turnover (P1.T1)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400161/41/3d089510-9164-63a5-d8a2-a9d368b45672_1280x720.mp4,Crawford Bad Pass Turnover (P1.T4)
https://videos.nba.com/nba/pbp/media/2015/04/22/0041400162/82/59ff6744-482b-e946-1a68-aae7770f92d5_1280x720.mp4,Jordan Bad Pass Turnover (P1.T4)
https://videos.nba.com/nba/pbp/media/2015/04/22/0041400162/585/ac8af7f3-40c7-9ad7-cf5a-60ff27b7fa13_1280x720.mp4,Paul Bad Pass Turnover (P3.T11)
https://videos.nba.com/nba/pbp/media/2015/05/04/0041400231/75/96808e21-8a22-3d44-ba87-dca7c469c411_1280x720.mp4,Crawford Bad Pass Turnover (P4.T7)
https://videos.nba.com/nba/pbp/media/2015/05/06/0041400232/534/24b687f8-4cc0-6024-8fca-6222792617c0_1280x720.mp4,Redick Foul Turnover (P2.T10)
https://videos.nba.com/nba/pbp/media/2015/05/06/0041400232/591/68b0b7cb-52ef-bcdc-df8f-04924e24f1bb_1280x720.mp4,Barnes Step Out of Bounds Turnover (P1.T1)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400161/42/e626f80f-1929-005b-31a1-9f4ac4941789_1280x720.mp4,Leonard Traveling Turnover (P1.T1)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400161/78/f444f21a-f7b6-314e-fa28-c898572ee5f1_1280x720.mp4,Leonard Bad Pass Turnover (P1.T3)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400101/9/a1d6b59e-057b-ebd3-eb32-383511ce5d58_1280x720.mp4,Brown Traveling Turnover (P1.T2)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400101/131/d1ecb147-2e6c-fa8b-6c9d-943fcd9b8ca0_1280x720.mp4,Young Foul Turnover (P3.T12)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400101/149/eea35348-7f82-0945-8826-b35d38ff2c28_1280x720.mp4,Jack Traveling Turnover (P3.T14)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400121/21/3c6df932-96c9-1d1e-1b21-60196ac422c5_1280x720.mp4,Antetokounmpo Foul Turnover (P1.T1)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400121/36/9517c20b-5e13-54ab-c711-19a91a8c83c6_1280x720.mp4,Carter-Williams Traveling Turnover (P3.T4)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400121/308/53c769dd-4cf9-d2d0-ac4e-1b455eabe79e_1280x720.mp4,Ilyasova Foul Turnover (P2.T10)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400121/311/bb2b1d93-3d06-37da-2660-881c0e0886d2_1280x720.mp4,Henson Bad Pass Turnover (P2.T11)
https://videos.nba.com/nba/pbp/media/2015/04/18/0041400151/22/b52e256b-f13c-e4d0-71ee-8824bf654720_1280x720.mp4,Ellis Out of Bounds Lost Ball Turnover (P2.T2)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400171/5/82b67a97-cebd-75c6-73d4-99a74cd29c0a_1280x720.mp4,Batum Out of Bounds Lost Ball Turnover (P1.T1)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400171/122/b52f48a9-0950-1b2d-aaf6-286e49880c1f_1280x720.mp4,Aldridge Foul Turnover (P1.T7)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400171/254/2aec5a48-ec3e-2578-50ce-d25d30bda411_1280x720.mp4,Lillard Bad Pass Turnover (P3.T9)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/168/ef25b48a-3251-007e-5883-0bcdbdd2dab6_1280x720.mp4,Thomas Out of Bounds Lost Ball Turnover (P1.T2)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/206/72aa18ec-ec5a-9175-cc37-b54f43368790_1280x720.mp4,Smart Bad Pass Turnover (P1.T3)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/223/702989f2-6bae-b1e6-c453-ed64057bd1a8_1280x720.mp4,Olynyk Foul Turnover (P1.T4)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/284/289bb60f-3cfb-3673-aa2f-320f7e282e80_1280x720.mp4,Turner Bad Pass Turnover (P2.T7)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/339/10c6bc98-f9ad-2b4d-b73f-856fcacd64dd_1280x720.mp4,Smart Out of Bounds Lost Ball Turnover (P2.T8)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/364/927021e4-e579-f208-e86d-ae57bc66ad86_1280x720.mp4,Bradley Bad Pass Turnover (P1.T9)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/489/4f1bd96e-9b12-8020-f1cc-5d329901e88e_1280x720.mp4,Bass Bad Pass Turnover (P1.T13)
https://videos.nba.com/nba/pbp/media/2015/04/19/0041400111/508/9e22f3d9-9adc-f162-584f-cbef26f5e7c3_1280x720.mp4,Sullinger Foul Turnover (P1.T14)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400112/371/075b4179-321e-c6c2-7628-bc755a63916f_1280x720.mp4,Jerebko Foul Turnover (P1.T7)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400112/379/5b6ade25-5198-0671-046c-b63d11ed7ad4_1280x720.mp4,Crowder Foul Turnover (P1.T8)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400112/535/b0152c16-db08-0cac-bc89-26b6f6492efb_1280x720.mp4,Thomas Out of Bounds Lost Ball Turnover (P4.T10)
https://videos.nba.com/nba/pbp/media/2015/04/21/0041400112/549/a6c157a2-b1f4-0e18-de15-35716ff42b0a_1280x720.mp4,Olynyk Bad Pass Turnover (P2.T11)
https://videos.nba.com/nba/pbp/media/2015/04/23/0041400113/40/216a4d8c-e28d-190e-6183-1572a4460fbf_1280x720.mp4,Turner Offensive Goaltending Turnover (P1.T1)
https://videos.nba.com/nba/pbp/media/2015/04/23/0041400113/498/5e7355dd-ee46-3bb2-45b2-41868987c421_1280x720.mp4,Sullinger Out of Bounds Lost Ball Turnover (P2.T15)
