link,title
https://videos.nba.com/nba/pbp/media/2017/05/03/0041600212/182/fe6d6f44-fc15-5a0b-c240-1f68d792a9ea_1280x720.mp4,MISS Powell 24' 3PT Jump Shot#@#Smith BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2017/05/03/0041600212/223/97334daf-5e8a-73f6-ced5-8b4ac410f458_1280x720.mp4,MISS DeRozan 5' Jump Shot#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2017/05/07/0041600214/226/b00fb52f-2ea2-06da-c405-8da1a70321b8_1280x720.mp4,MISS DeRozan 2' Driving Finger Roll Layup#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/17/0041500101/124/e18bfac9-aa03-9258-8525-1576cf6974d0_1280x720.mp4,MISS Harris 3' Driving Layup#@#Mozgov BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/17/0041500101/374/c2c17d5a-f39f-d59d-eb76-06fc8814e1f2_1280x720.mp4,MISS Jackson 1' Reverse Layup#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/17/0041500101/383/09592e1e-45b9-6a9a-70e6-5fbb5304a42d_1280x720.mp4,MISS Harris 10' Jump Shot#@#James BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/17/0041500101/418/44d32566-bd0b-5daf-c7cd-6e99a8e472df_1280x720.mp4,MISS Harris 1' Layup#@#Irving BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/20/0041500102/161/1d026e29-19e3-51fc-1e4e-e3e0b1338d49_1280x720.mp4,MISS Baynes 6' Hook Shot#@#Frye BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/22/0041500103/29/2c96e806-9911-dee5-d5d9-8f993531c785_1280x720.mp4,MISS Caldwell-Pope 6' Jump Shot#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/22/0041500103/127/6807dd54-6a96-81c6-985c-23abb58b31f4_1280x720.mp4,MISS Drummond 1' Layup#@#Frye BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/22/0041500103/224/006b91d2-244e-82dc-f01e-3753b5bd12a6_1280x720.mp4,MISS Harris 2' Layup#@#Thompson BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/22/0041500103/444/33f54aa4-b29f-ef4a-ee0d-be25bd96df64_1280x720.mp4,MISS Jackson 1' Layup#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/04/24/0041500104/101/2d926b2a-714d-296d-02fb-0ed621df3cef_1280x720.mp4,MISS Baynes Layup#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/02/0041500201/27/33fe169b-11e5-da0d-7c58-7e26554681fc_1280x720.mp4,MISS Horford Dunk#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/02/0041500201/50/1710893f-f62d-3048-38dd-48388ed61867_1280x720.mp4,MISS Sefolosha 1' Layup#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/02/0041500201/55/2e7d9c19-6af5-a889-9978-8717ff0d7c28_1280x720.mp4,MISS Teague 6' Jump Shot#@#Irving BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/02/0041500201/136/a1a2c093-bc1c-9092-148b-0d8037c6f9d0_1280x720.mp4,MISS Schroder 5' Jump Shot#@#Frye BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/02/0041500201/301/abe7be58-cd23-2c28-3e71-c9e8e53bd4d9_1280x720.mp4,MISS Millsap 7' Jump Shot#@#Love BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/02/0041500201/331/c82fd51c-6e42-896f-308a-1ac987f5746f_1280x720.mp4,MISS Teague 3' Driving Layup#@#Thompson BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/02/0041500201/545/eb17f433-3222-a380-33fa-42c6f9934188_1280x720.mp4,MISS Schroder 1' Driving Layup#@#Irving BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/04/0041500202/7/a4e5bf7d-6aa0-7539-2ca0-dd4aa6945940_1280x720.mp4,MISS Bazemore Driving Layup#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/06/0041500203/515/a1fddd36-6881-42d2-0b22-afaa80b990a5_1280x720.mp4,MISS Teague 1' Driving Reverse Layup#@#Love BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/08/0041500204/163/d7de008f-928b-981d-acbc-7c8bc35af6e0_1280x720.mp4,MISS Korver 1' Layup#@#Smith BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/08/0041500204/248/0e4e3843-a3fc-c29d-5756-be3f58a30c79_1280x720.mp4,MISS Millsap 2' Driving Layup#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/08/0041500204/399/de31d9ab-fc16-ab2b-9e2c-75367777d416_1280x720.mp4,MISS Schroder 3' Driving Layup#@#Frye BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/08/0041500204/417/40f2c3ce-0833-95d2-ff20-96e085c8f988_1280x720.mp4,MISS Bazemore 2' Driving Layup#@#Irving BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/08/0041500204/422/bf61ab72-64d3-8f92-9c0c-d70c00a049b4_1280x720.mp4,MISS Korver 24' 3PT Jump Shot#@#Smith BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/08/0041500204/490/3a3a6122-d807-e40e-f6c2-72be5e58f316_1280x720.mp4,MISS Schroder 1' Driving Layup#@#Thompson BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/08/0041500204/505/2c96c49b-1253-1d5f-494a-c5b60cf17269_1280x720.mp4,MISS Schroder 4' Pullup Jump Shot#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/17/0041500301/62/db2e94d2-26fd-0e13-9f66-a37fb28efbe5_1280x720.mp4,MISS DeRozan 3' Layup#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/17/0041500301/100/49c69cb7-36c3-39e5-e3c9-13a361d68416_1280x720.mp4,MISS Joseph 42' 3PT Jump Shot#@#Irving BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/17/0041500301/232/ea6ee639-de3d-7b48-bfe6-3b01a229adaa_1280x720.mp4,MISS Joseph 5' Jump Shot#@#Irving BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/17/0041500301/467/41245014-4c4f-c827-6ecd-6e051a4b668b_1280x720.mp4,MISS Scola 8' Jump Shot#@#Mozgov BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/19/0041500302/346/bdf1ab18-3e64-5f43-cccf-993c8c82247d_1280x720.mp4,MISS Lowry 22' Jump Shot#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/19/0041500302/370/a552eccb-4c4e-da8d-a0b2-3c7a005256b6_1280x720.mp4,MISS Carroll 6' Jump Shot#@#Love BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/21/0041500303/22/906ce6d4-ee55-045a-dca1-b65d00b763cf_1280x720.mp4,MISS Lowry 2' Driving Layup#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/21/0041500303/103/44b516f1-34d9-d791-cdc6-500b2e37a0a8_1280x720.mp4,MISS Ross 2' Layup#@#Love BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/21/0041500303/224/9c040f71-0423-a20a-e834-90849d1b1dde_1280x720.mp4,MISS Biyombo Dunk#@#Thompson BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/21/0041500303/365/662d0a74-c6a2-9390-2c95-8e8e73f24050_1280x720.mp4,MISS DeRozan 6' Fadeaway Jumper#@#Frye BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/21/0041500303/427/953e2d1b-3ae8-300c-7ffd-24aaa7833ce5_1280x720.mp4,MISS Biyombo 3' Layup#@#Shumpert BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/23/0041500304/55/8987da2f-38a1-1293-2e98-260962fab4a7_1280x720.mp4,MISS DeRozan 4' Driving Reverse Layup#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/23/0041500304/119/d40de5fb-1065-a627-a9ce-9af3c46c8765_1280x720.mp4,MISS Johnson 6' Jump Shot#@#Dellavedova BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/25/0041500305/105/2fd90084-c18d-6c99-5a46-0b40ee360cf0_1280x720.mp4,MISS Joseph 7' Jump Shot#@#Love BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/25/0041500305/107/b346b1e0-a9f4-5e50-0394-afbb39cbd6e2_1280x720.mp4,MISS Joseph 14' Turnaround Jump Shot#@#Love BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/25/0041500305/128/69400743-f423-75de-686b-455173336af9_1280x720.mp4,MISS Joseph 5' Jump Shot#@#Frye BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/25/0041500305/192/2c9ca5d1-03cd-fb3c-5d30-c85958400833_1280x720.mp4,MISS Lowry 5' Jump Shot#@#Thompson BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/25/0041500305/351/b8efe63d-3a4d-33b3-f860-e9a653367bf9_1280x720.mp4,MISS Lowry 4' Jump Shot#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/25/0041500305/380/13234636-7081-b6a4-1277-c57f90336474_1280x720.mp4,MISS Patterson 9' Jump Shot#@#Irving BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/27/0041500306/57/3ce65f21-262a-913c-c4c8-0225232233fa_1280x720.mp4,MISS DeRozan 15' Jump Shot#@#Smith BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/27/0041500306/217/c951e89d-cc83-c90c-256b-49ba501552a0_1280x720.mp4,MISS Carroll 3' Driving Layup#@#James BLOCK (1 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/27/0041500306/251/2d51b0ef-3a8c-a41c-847a-6c0e96c23ab4_1280x720.mp4,MISS Lowry 2' Driving Layup#@#James BLOCK (2 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/27/0041500306/270/6980cc20-8fc5-1858-7b79-6ac141a80976_1280x720.mp4,MISS Carroll 8' Driving Floating Jump Shot#@#James BLOCK (3 BLK)
https://videos.nba.com/nba/pbp/media/2016/05/27/0041500306/422/d1a319d4-22ad-6ee0-9285-1b13084d0151_1280x720.mp4,MISS Biyombo 1' Layup#@#Frye BLOCK (1 BLK)
